point_id,point_type,role,easting,northing,elevation,elevation_units,horizontal_crs,vertical_datum,geoid_model,project_id,collected,source,verified,va_blocks,usgs_ql1_dem_z_m,usgs_ql1_dem_error_m,usgs_ql1_laz_z_m,usgs_ql1_laz_error_m,usgs_ql0_dem_z_m,usgs_ql0_dem_error_m,usgs_ql0_laz_z_m,usgs_ql0_laz_error_m
3010_2021_MN,VVA,check,442642.214,4903568.476,317.969,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-10-04,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,318.04998779296875,-0.080987792968756,318.028468997216,-0.059468997216015
3011_2021_MN,VVA,check,458182.07,4911532.093,326.14,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-09-15,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0+QL1,326.29998779296875,-0.159987792968764,326.294098507449,-0.154098507449021,326.29998779296875,-0.159987792968764,326.3117937997714,-0.171793799771422
3012_2021_MN,VVA,check,440138.438,4927298.761,309.733,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-10-04,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,309.8399963378906,-0.106996337890621,309.82793270945695,-0.094932709456941
3013_2021_MN,VVA,check,430760.593,4919745.152,277.341,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-10-05,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,277.3900146484375,-0.049014648437492,277.3888284139396,-0.047828413939612
3014_2021_MN,VVA,check,434757.461,4902001.871,313.544,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-10-04,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,313.67999267578125,-0.135992675781267,313.6481433565672,-0.104143356567192
3015_2021_MN,VVA,check,441262.816,4895388.531,320.566,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-10-02,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,320.70001220703125,-0.134012207031276,320.69212314225683,-0.126123142256859
3016_2021_MN,VVA,check,427726.614,4915070.926,286.013,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-10-03,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,286.010009765625,0.002990234374977,286.0404909728807,-0.027490972880742
3017_2021_MN,VVA,check,447144.822,4933260.365,303.339,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-10-04,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,303.32000732421875,0.018992675781249,303.3157003393401,0.023299660659916
3018_2021_MN,VVA,check,444930.34,4922848.599,308.05,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-10-04,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,308.1000061035156,-0.050006103515614,308.1016813302119,-0.051681330211863
3019_2021_MN,VVA,check,450082.349,4914779.68,327.975,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-09-15,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,328.0,-0.024999999999977,328.01019392182883,-0.035193921828807
3020_2021_MN,VVA,check,451333.897,4905100.151,320.844,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-09-15,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,320.8599853515625,-0.015985351562506,320.86330223781226,-0.019302237812269
3021_2021_MN,VVA,check,421947.606,4912621.036,275.152,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,"geoid from the survey report's per-table header 'Geoid Model: Geoid18' (sections 1.8.4, 2.2); this mark is in no shapefile",,,,,,,,,
3022_2021_MN,VVA,check,429074.746,4904718.006,302.194,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-10-03,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,302.239990234375,-0.045990234374983,302.2730172570386,-0.079017257038572
3023_2021_MN,VVA,check,432560.928,4928204.915,295.319,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-10-05,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,295.45001220703125,-0.131012207031233,295.44681752589634,-0.127817525896319
3024_2021_MN,VVA,check,451904.714,4929262.068,315.758,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-10-04,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,315.8299865722656,-0.071986572265644,315.8218529051232,-0.063852905123213
3025_2021_MN,VVA,check,448818.651,4900695.931,322.875,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-09-15,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,322.94000244140625,-0.06500244140625,322.93987491428277,-0.064874914282768
3026_2021_MN,VVA,check,429321.554,4897998.243,317.261,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-10-02,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,317.260009765625,0.000990234375024,317.2592238398567,0.001776160143322
3027_2021_MN,VVA,check,434183.389,4917282.822,305.78,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-10-05,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,305.7900085449219,-0.010008544921902,305.80173416997104,-0.021734169971069
3028_2021_MN,VVA,check,436446.395,4924355.11,296.374,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-10-05,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,296.3900146484375,-0.016014648437476,296.3983135182705,-0.024313518270503
3029_2021_MN,VVA,check,436562.94,4933580.665,294.993,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-10-05,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,295.0299987792969,-0.03699877929688,295.03737492149486,-0.044374921494864
3030_2021_MN,VVA,check,443012.336,4910001.442,325.625,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-10-04,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,325.7099914550781,-0.084991455078125,325.7051269315674,-0.080126931567406
3031_2021_MN,VVA,check,439941.379,4922055.911,305.688,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-10-04,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,305.75,-0.062000000000012,305.7506213686293,-0.062621368629323
3032_2021_MN,VVA,check,451424.482,4924812.87,319.629,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-10-04,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,319.75,-0.120999999999981,319.74265136363204,-0.113651363632016
3033_2021_MN,VVA,check,443771.221,4930123.119,305.027,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-10-04,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,305.2200012207031,-0.193001220703138,305.22686900841813,-0.199869008418148
3034_2021_MN,VVA,check,535229.037,4852758.223,394.172,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-10-02,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL1,394.29998779296875,-0.127987792968725,394.3267029622157,-0.154702962215651,,,,
3035_2022_MN,VVA,check,548125.013,4863768.36,386.675,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2022-04-05,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,386.6300048828125,0.044995117187511,386.6308409578247,0.044159042175295
3036_2022_MN,VVA,check,572705.984,4867278.056,380.723,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2022-04-03,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,380.7900085449219,-0.067008544921862,380.8135200000102,-0.090520000010201
3037_2021_MN,VVA,check,560056.669,4884501.917,331.358,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-09-10,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL1,331.4800109863281,-0.122010986328121,331.47695109778545,-0.118951097785441,,,,
3038_2022_MN,VVA,check,566118.445,4855012.562,348.023,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2022-04-02,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL1,348.0,0.023000000000025,348.06094295449924,-0.037942954499215,,,,
3039_2022_MN,VVA,check,541415.466,4881692.899,317.16,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2022-04-01,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,317.2099914550781,-0.0499914550781,317.17562135919206,-0.015621359192039
3040_2022_MN,VVA,check,531284.62,4890694.099,322.254,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2022-03-29,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,322.3299865722656,-0.075986572265606,322.3183782026781,-0.064378202678085
3041_2021_MN,VVA,check,524871.663,4880163.324,337.196,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-09-13,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL1,337.2200012207031,-0.024001220703099,337.23363908165834,-0.037639081658313,,,,
3042_2022_MN,VVA,check,545395.393,4873640.584,307.526,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2022-04-01,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,307.5400085449219,-0.014008544921865,307.5377142155517,-0.011714215551706
3043_2022_MN,VVA,check,535278.142,4867181.905,326.658,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2022-04-05,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,326.7300109863281,-0.07201098632811,326.7097051282071,-0.051705128207061
3044_2022_MN,VVA,check,558519.341,4877713.882,356.646,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2022-04-03,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,356.7300109863281,-0.08401098632811,356.72674242135645,-0.080742421356433
3045_2022_MN,VVA,check,546043.892,4890472.723,340.358,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2022-04-03,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,340.4200134277344,-0.062013427734371,340.40852797870406,-0.050527978704054
3046_2022_MN,VVA,check,557808.779,4869394.137,385.196,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2022-04-03,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,385.2099914550781,-0.013991455078099,385.22037192052306,-0.024371920523038
3047_2022_MN,VVA,check,525826.798,4861541.525,371.76,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2022-04-05,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0+QL1,371.7200012207031,0.039998779296866,371.72801096223225,0.031989037767744,371.7799987792969,-0.019998779296884,371.7901726174417,-0.030172617441735
3048_2022_MN,VVA,check,530606.963,4875957.024,382.469,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2022-04-05,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,382.5199890136719,-0.050989013671881,382.5183303606817,-0.049330360681722
3049_2022_MN,VVA,check,550690.542,4884065.325,358.538,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2022-03-31,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,358.5299987792969,0.008001220703136,358.52307838680775,0.014921613192257
3050_2022_MN,VVA,check,570782.473,4876109.444,346.221,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2022-04-03,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,346.2200012207031,0.000998779296879,346.2383853149068,-0.01738531490679
3051_2022_MN,VVA,check,565897.87,4863246.895,401.237,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2022-04-02,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,401.1700134277344,0.066986572265648,401.18676830647826,0.050231693521766
3052_2022_MN,VVA,check,532525.469,4886408.15,313.922,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2022-03-29,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,313.9599914550781,-0.0379914550781,313.950156611064,-0.028156611063991
3053_2022_MN,VVA,check,526995.168,4870318.228,371.666,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2022-04-05,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,371.6700134277344,-0.004013427734378,371.65092025182975,0.015079748170251
3054_2022_MN,VVA,check,557883.548,4863404.274,390.206,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2022-04-02,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,390.1400146484375,0.065985351562517,390.14223001722036,0.063769982779661
3055_2022_MN,VVA,check,564169.946,4874578.408,363.306,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2022-04-03,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,363.2799987792969,0.026001220703108,363.3174167915672,-0.011416791567228
3056_2021_MN,VVA,check,570473.803,4884246.352,353.259,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-09-11,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL1,353.2799987792969,-0.02099877929686,353.277652719662,-0.018652719661986,,,,
3057_2022_MN,VVA,check,534809.255,4861525.074,382.817,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2022-04-05,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,382.80999755859375,0.007002441406257,382.83706098990757,-0.020060989907563
3058_2022_MN,VVA,check,551597.707,4856410.325,400.293,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2022-04-02,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,400.2799987792969,0.013001220703131,400.2757661631472,0.017233836852824
3059_2022_MN,VVA,check,571570.578,4860912.077,346.999,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2022-04-02,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,346.9700012207031,0.028998779296899,346.9799411331869,0.019058866813111
3060_2022_MN,VVA,check,549573.485,4880013.783,376.761,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2022-04-01,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,376.79998779296875,-0.038987792968726,376.8193265765756,-0.058326576575553
3061_2022_MN,VVA,check,538306.265,4890395.937,319.274,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2022-03-29,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,319.3399963378906,-0.065996337890624,319.33638624237517,-0.062386242375169
3062_2022_MN,VVA,check,532914.591,4882400.094,344.158,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2022-03-29,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,344.19000244140625,-0.032002441406235,344.18757877276863,-0.029578772768616
3063_2022_MN,VVA,check,527072.4,4855915.714,397.549,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2022-04-05,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,397.57000732421875,-0.021007324218772,397.56749395875295,-0.01849395875297
3064_2022_MN,VVA,check,539348.078,4877956.234,334.817,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2022-04-01,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,334.82000732421875,-0.003007324218743,334.83806837607335,-0.021068376073345
3065_2022_MN,VVA,check,552846.218,4892899.11,332.971,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2022-03-30,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,332.8900146484375,0.080985351562504,332.9131021361787,0.057897863821324
3066_2022_MN,VVA,check,551680.491,4874415.32,380.339,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2022-04-01,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,380.3900146484375,-0.051014648437501,380.3855822784814,-0.046582278481424
3067_2022_MN,VVA,check,538470.218,4872576.757,314.003,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2022-04-05,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,314.010009765625,-0.007009765625014,313.9969959733851,0.006004026614903
3068_2022_MN,VVA,check,544065.115,4888581.288,330.068,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2022-03-31,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,330.04998779296875,0.018012207031234,330.04266546563184,0.025334534368142
3069_2022_MN,VVA,check,534357.784,4879589.716,371.191,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2022-03-29,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,371.17999267578125,0.011007324218724,371.1977608126716,-0.006760812671644
3070_2022_MN,VVA,check,540761.077,4866778.206,345.486,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2022-04-05,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,345.54998779296875,-0.06398779296876,345.54491969458866,-0.058919694588667
3071_2022_MN,VVA,check,542823.476,4861587.226,379.88,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2022-04-05,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,379.8900146484375,-0.010014648437505,379.8819585085713,-0.001958508571306
3072_2022_MN,VVA,check,568622.671,4872893.787,349.882,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2022-04-03,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,349.95001220703125,-0.068012207031245,349.93973716433857,-0.057737164338562
3073_2021_MN,VVA,check,638951.961,4820383.951,200.491,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-09-09,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL1,200.55999755859375,-0.068997558593736,200.5353707093624,-0.044370709362397,,,,
3074_2021_MN,VVA,check,628632.758,4862237.54,376.397,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-09-08,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL1,376.4800109863281,-0.083010986328134,376.48645596184485,-0.089455961844862,,,,
3075_2021_MN,VVA,check,573386.859,4910338.932,266.554,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-09-12,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL1,266.6600036621094,-0.106003662109401,266.651509219854,-0.097509219854032,,,,
3076_2021_MN,VVA,check,553320.306,4922443.299,267.847,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-09-12,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL1,267.94000244140625,-0.09300244140627,267.9540936328636,-0.107093632863609,,,,
3077_2021_MN,VVA,check,516011.333,4932254.819,227.141,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-09-13,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL1,227.6699981689453,-0.528998168945321,227.689968803427,-0.548968803427016,,,,
3078_2021_MN,VVA,check,465793.665,4914047.404,333.162,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-10-005,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL1,333.2699890136719,-0.107989013671897,333.2640091503055,-0.102009150305548,,,,
3079_2021_MN,VVA,check,484638.722,4917428.54,314.297,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-09-14,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL1,314.4200134277344,-0.12301342773435,314.4540705086936,-0.15707050869355,,,,
3080_2021_MN,VVA,check,601421.127,4850065.143,219.039,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-09-09,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL1,219.0800018310547,-0.0410018310547,219.090158204164,-0.051158204164011,,,,
3081_2021_MN,VVA,check,613723.1,4836888.626,237.349,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-09-10,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL1,237.4600067138672,-0.111006713867198,237.5123903776685,-0.16339037766852,,,,
3082_2021_MN,VVA,check,622392.855,4849573.418,221.328,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-09-09,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL1,221.35000610351562,-0.022006103515622,221.38935209461525,-0.061352094615245,,,,
